id_orden,fecha_alta,ciudad,edad,balance,num_productos,miembro_act,tiene_tarjeta,churn
ORD-36657,"Oct 15, 2024",Medellín,72.0,41535.500481526135,1,1,SÍ,0
ORD-49952,"Oct 15, 2024",Bogot√±,44.0,,2,0,NO,0
ORD-32180,15/10/2024,Monterrey  ,70.0,,3,1,no,0
ORD-88411,15/10/2024,Bogotá,56.0,68840.60713179961,1,1,SÍ,0
ORD-11622,15/10/2024,CDMX,82.0,,2,1,NO,0
ORD-58756,2024/10/15,Bogotá,34.0,15963.191596681769,1,1,SÍ,0
ORD-50809,2024/10/15,Medellin,47.0,61948.59693334767,3,1,si,0
ORD-26725,15/10/2024,CDMX,70.0,75470.3019925236,2,1,SÍ,0
ORD-71396,2024-10-15,Medell√edn,30.0,93692.1866070746,1,1,NO,0
ORD-61226,2024-10-15,Ciudad de M√©xico,38.0,-9999.0,2,1,SÍ,0
ORD-91182,2024/10/15,CDMX,36.0,43911.84027036832,1,1,NO,0
ORD-92565,2024-10-15,Medell√edn,70.0,26403.38523942883,3,0,si,1
ORD-39402,2024-10-15,Medell√edn,36.0,34163.05018907694,2,1,NO,0
ORD-14263,15/10/2024,Medell√edn,74.0,66609.68835589067,2,1,NO,0
ORD-56828,2024-10-15,Medellin,42.0,33017.38076585661,2,0,NO,0
ORD-57924,2024-10-15,CDMX,48.0,29393.220567074764,2,1,si,0
ORD-84182,2024/10/15,Bogota,72.0,69924.89659305687,1,0,NO,1
ORD-69052,2024/10/15,Ciudad de M√©xico,40.0,61268.469751088676,2,0,no,0
ORD-21664,2024/10/15,Medellín,49.0,58750.279948379364,1,0,NO,0
ORD-45737,2024-10-15,Bogotá,79.0,33677.816045023355,1,1,NO,1
ORD-99563,15/10/2024,Medellin,27.0,82325.58195536755,2,1,SÍ,0
ORD-39373,"Oct 15, 2024",Bogot√±,89.0,50362.25493299478,1,1,NO,0
ORD-46397,2024/10/15,Medellín,71.0,109504.75346886922,1,1,SÍ,0
ORD-96145,2024/10/15,Ciudad de M√©xico,69.0,54029.15423675111,2,1,si,0
ORD-48709,2024/10/15,Medellin,,-8333.696046179008,1,0,NO,0
ORD-71120,15/10/2024,Medellín,49.0,-9446.888369421722,2,0,N/A,0
ORD-29250,"Oct 15, 2024",Bogotá,,65598.74854613672,1,1,SÍ,0
ORD-31172,"Oct 15, 2024",Medell√edn,67.0,82512.35380827014,1,1,SÍ,0
ORD-21555,2024/10/15,Medell√edn,45.0,30404.296751903763,1,1,si,1
ORD-97410,2024-10-15,Ciudad de M√©xico,70.0,102524.46931942878,2,1,SÍ,0
ORD-88617,2024/10/15,Bogotá,41.0,91574.97342485258,2,1,SÍ,0
ORD-63276,2024/10/15,Medellín,39.0,55263.6690860287,1,0,si,0
ORD-67492,2024-10-15,Monterrey  ,47.0,63486.348558903286,1,1,NO,0
ORD-63002,2024-10-15,Medell√edn,80.0,72363.25543471292,3,1,SÍ,0
ORD-99599,2024/10/15,Bogota,21.0,97249.87243301288,1,1,si,0
ORD-82355,15/10/2024,Medellín,76.0,,3,0,SÍ,0
ORD-34762,15/10/2024,Medell√edn,25.0,54698.29130677872,1,1,si,0
ORD-21046,2024-10-15,Medellín,29.0,66807.52993966622,2,1,SÍ,0
ORD-38769,2024/10/15,Ciudad de M√©xico,48.0,63434.00703623064,1,0,NO,0
ORD-63302,15/10/2024,Bogot√±,51.0,73110.25468187485,3,1,SÍ,0
ORD-33150,2024/10/15,Medell√edn,66.0,10749.417673011587,2,0,NO,0
ORD-78247,2024/10/15,Medellín,74.0,57896.33624868638,2,1,SÍ,0
ORD-14853,2024/10/15,Bogot√±,43.0,61511.01268949341,1,1,si,0
ORD-99399,15/10/2024,Bogot√±,35.0,48178.8208236957,2,1,SÍ,0
ORD-31792,"Oct 15, 2024",Bogota,55.0,69604.16110543897,2,0,SÍ,0
ORD-69129,2024/10/15,Bogot√±,67.0,,1,0,NO,0
ORD-84478,15/10/2024,Bogotá,25.0,53455.42827761101,1,0,SÍ,0
ORD-77298,"Oct 15, 2024",Bogot√±,58.0,67293.02701769225,2,0,SÍ,1
ORD-41987,2024-10-15,Monterrey  ,23.0,90156.61901128883,1,0,SÍ,1
ORD-25850,15/10/2024,Medellín,86.0,54039.11264854639,2,1,SÍ,0
ORD-22112,"Oct 15, 2024",Bogot√±,61.0,27788.419941029773,2,0,SÍ,1
ORD-34058,15/10/2024,CDMX,81.0,65394.471227198104,3,1,SÍ,0
ORD-55420,"Oct 15, 2024",Bogotá,46.0,-5041.653419951894,3,0,SÍ,0
ORD-48890,"Oct 15, 2024",Medellin,45.0,-7459.175949067001,4,1,NO,1
ORD-76017,15/10/2024,Bogotá,28.0,58325.30117790645,1,1,NO,0
ORD-57304,2024-10-15,Ciudad de M√©xico,82.0,-8624.259577046658,3,1,SÍ,0
ORD-42921,2024/10/15,Medellin,36.0,17120.80643929523,1,1,?,0
ORD-11524,"Oct 15, 2024",Bogota,26.0,40497.53591224194,2,0,si,0
ORD-25048,2024/10/15,Bogotá,44.0,31964.591256352833,2,1,SÍ,0
ORD-45111,2024-10-15,Ciudad de M√©xico,51.0,46304.837411322056,1,1,SÍ,0
ORD-47904,2024/10/15,Bogotá,61.0,77821.75351921242,3,1,no,0
ORD-64912,2024/10/15,Bogot√±,85.0,55962.020284098275,1,1,SÍ,0
ORD-44008,15/10/2024,Medell√edn,32.0,29016.98995551352,2,1,SÍ,0
ORD-10060,15/10/2024,Medell√edn,68.0,83861.0268196069,2,1,SÍ,1
ORD-84666,2024-10-15,Ciudad de M√©xico,30.0,14278.569086395226,2,1,NO,0
ORD-93559,15/10/2024,Bogotá,66.0,55547.087719302486,1,1,SÍ,0
ORD-65337,"Oct 15, 2024",Ciudad de M√©xico,87.0,11497.85062470739,2,1,NO,0
ORD-23350,2024-10-15,Bogota,73.0,56307.947643263484,2,0,NO,1
ORD-34354,15/10/2024,Medell√edn,68.0,42034.31490268506,1,0,NO,0
ORD-55186,15/10/2024,CDMX,54.0,77055.94778815919,2,1,si,0
ORD-38145,2024-10-15,Medellin,34.0,68017.23677985574,1,1,SÍ,0
ORD-44020,"Oct 15, 2024",Bogot√±,75.0,35321.51670020843,2,0,NO,1
ORD-96123,2024-10-15,CDMX,46.0,30526.508979593968,3,0,SÍ,0
ORD-85186,15/10/2024,CDMX,50.0,42122.58167419727,2,1,SÍ,0
ORD-95469,15/10/2024,Medellín,77.0,96889.28650085849,2,1,SÍ,0
ORD-30581,2024-10-15,CDMX,72.0,90476.71202770201,2,0,SÍ,0
ORD-98929,"Oct 15, 2024",Medellin,27.0,25793.29536578373,2,1,SÍ,0
ORD-33051,"Oct 15, 2024",Medellin,64.0,70005.6334500337,1,1,SÍ,0
ORD-61474,2024/10/15,Bogot√±,40.0,6714.214277568361,1,1,SÍ,0
ORD-79626,"Oct 15, 2024",Ciudad de M√©xico,38.0,38816.43847356587,2,1,NO,0
ORD-16960,2024-10-15,Monterrey  ,30.0,26810.891178438535,2,1,SÍ,0
ORD-45772,"Oct 15, 2024",Monterrey  ,50.0,76731.98643931103,2,0,NO,0
ORD-31520,"Oct 15, 2024",Bogotá,41.0,17732.0620052897,1,1,SÍ,0
ORD-59481,2024/10/15,Bogotá,28.0,60733.7558855618,1,0,SÍ,0
ORD-46408,"Oct 15, 2024",Medellin,34.0,50017.75303914909,1,1,SÍ,0
ORD-67134,2024/10/15,Bogotá,85.0,45613.779256762245,3,0,SÍ,0
ORD-30491,2024/10/15,Medellín,64.0,91789.57376860995,2,1,NO,0
ORD-11341,"Oct 15, 2024",Bogotá,42.0,93992.42980835779,1,0,SÍ,0
ORD-54623,15/10/2024,Bogota,38.0,46390.179538675715,1,1,?,0
ORD-10338,2024-10-15,Bogota,29.0,41352.09248500015,4,0,?,0
ORD-81431,2024-10-15,Medellín,54.0,12328.167029920827,1,1,SÍ,0
ORD-22254,"Oct 15, 2024",CDMX,59.0,49893.52531901975,2,1,NO,1
ORD-61860,2024-10-15,Bogota,34.0,98832.58139364977,1,1,SÍ,0
ORD-21344,2024-10-15,Monterrey  ,65.0,46781.61651180192,3,1,NO,0
ORD-11750,2024/10/15,Monterrey  ,45.0,68218.98207859449,3,0,NO,0
ORD-64756,15/10/2024,Bogota,58.0,15062.566902018392,2,1,SÍ,1
ORD-77957,2024-10-15,Bogotá,64.0,39130.626756659956,1,1,SÍ,1
ORD-68053,15/10/2024,Monterrey  ,35.0,61561.632645066275,1,1,SÍ,0
ORD-80855,2024-10-15,Bogota,88.0,52646.55995120132,2,1,SÍ,0
ORD-25896,15/10/2024,CDMX,30.0,70616.68336026404,2,1,NO,0
ORD-65761,15/10/2024,Bogot√±,30.0,34933.2028860334,1,1,SÍ,0
ORD-72552,2024-10-15,Bogotá,48.0,6250.28627940837,1,1,SÍ,0
ORD-87454,2024/10/15,Bogotá,19.0,78052.25575805677,2,1,SÍ,0
ORD-37935,15/10/2024,Bogota,33.0,26596.267768227288,2,1,NO,0
ORD-47641,15/10/2024,Ciudad de M√©xico,26.0,62665.100687549595,1,1,SÍ,0
ORD-39711,2024-10-15,Medell√edn,55.0,61271.421662210385,1,0,NO,0
ORD-80342,15/10/2024,Bogota,71.0,8406.170124200202,4,0,NO,0
ORD-22182,15/10/2024,Medellín,73.0,76228.13543100064,2,0,NO,0
ORD-97833,2024/10/15,Bogota,62.0,35835.82013677577,2,0,NO,1
ORD-66276,15/10/2024,Bogotá,51.0,51376.36554967404,2,1,SÍ,0
ORD-29541,2024/10/15,Bogot√±,26.0,41045.43590086109,1,1,SÍ,1
ORD-92310,15/10/2024,Medellín,25.0,90564.78755582272,1,0,NO,0
ORD-54813,15/10/2024,Medellin,24.0,83587.25520460156,1,1,?,1
ORD-47198,2024/10/15,Medellin,53.0,4691.635405731948,2,1,NO,0
ORD-18820,2024/10/15,Ciudad de M√©xico,35.0,106470.67804770471,2,1,SÍ,0
ORD-34070,"Oct 15, 2024",CDMX,20.0,33042.331687120095,1,1,SÍ,1
ORD-79768,15/10/2024,Monterrey  ,45.0,102560.91692454595,4,1,N/A,0
ORD-21122,2024/10/15,Ciudad de M√©xico,87.0,43594.76069650039,1,1,SÍ,0
ORD-90559,15/10/2024,Medellin,,41477.082347701624,4,0,SÍ,0
ORD-83543,15/10/2024,Monterrey  ,38.0,43816.80667305444,4,0,SÍ,0
ORD-93441,15/10/2024,CDMX,,39980.25887551275,1,0,?,0
ORD-51786,2024-10-15,Monterrey  ,71.0,113109.91344558055,1,0,SÍ,1
ORD-16737,"Oct 15, 2024",CDMX,71.0,48090.92001698414,2,1,SÍ,0
ORD-46062,2024-10-15,Medell√edn,82.0,42442.58918653276,2,1,NO,0
ORD-64237,"Oct 15, 2024",Medellín,38.0,51925.2689373236,2,1,SÍ,0
ORD-61571,15/10/2024,Monterrey  ,30.0,25816.62007688237,4,1,si,0
ORD-35510,15/10/2024,Monterrey  ,74.0,89928.01335725628,2,0,NO,0
ORD-29426,2024/10/15,Monterrey  ,66.0,13222.979107671716,1,1,SÍ,1
ORD-47265,"Oct 15, 2024",Bogot√±,71.0,34649.78482321487,1,1,si,0
ORD-27850,"Oct 15, 2024",Bogot√±,27.0,73416.50774616981,2,0,?,0
ORD-76150,2024-10-15,Medell√edn,70.0,51058.8032691858,1,0,SÍ,1
ORD-97312,"Oct 15, 2024",Medell√edn,61.0,63730.37956250116,2,1,SÍ,0
ORD-99613,15/10/2024,Medell√edn,,88329.10291713575,1,1,si,0
ORD-84910,2024/10/15,Medellin,70.0,75095.038708312,1,1,SÍ,0
ORD-62375,2024-10-15,Medellin,63.0,53436.90862852863,1,1,no,0
ORD-45435,2024/10/15,Bogota,30.0,102233.56624629497,2,1,no,1
ORD-67132,"Oct 15, 2024",Ciudad de M√©xico,54.0,34291.59628009417,1,0,SÍ,0
ORD-88945,"Oct 15, 2024",Medellín,41.0,47492.258975186174,2,0,?,0
ORD-92050,2024-10-15,Bogot√±,19.0,49238.99171243084,2,1,SÍ,0
ORD-12983,"Oct 15, 2024",CDMX,31.0,47439.455849575505,2,1,NO,0
ORD-30662,2024/10/15,Medellín,27.0,23269.73357597099,2,1,SÍ,0
ORD-33510,15/10/2024,Medellín,52.0,10408.754370987546,1,1,si,1
ORD-88187,2024-10-15,CDMX,42.0,60430.03935947984,2,1,NO,0
ORD-50998,"Oct 15, 2024",Bogotá,20.0,34163.15536123357,1,1,NO,0
ORD-66846,2024/10/15,Monterrey  ,34.0,97695.219724532,2,1,no,0
ORD-16640,15/10/2024,Ciudad de M√©xico,29.0,48186.44191911901,1,1,NO,0
ORD-54547,"Oct 15, 2024",Bogota,71.0,43712.76856271274,2,0,SÍ,0
ORD-64620,2024-10-15,Medell√edn,41.0,77358.49466006635,3,1,si,0
ORD-25317,"Oct 15, 2024",CDMX,46.0,-9999.0,2,1,NO,0
ORD-17564,"Oct 15, 2024",Medellin,60.0,45612.06430532378,2,1,no,1
ORD-37345,"Oct 15, 2024",Medell√edn,42.0,33981.70630588892,2,0,no,0
ORD-89273,15/10/2024,CDMX,77.0,141442.54509997688,1,1,SÍ,0
ORD-84859,15/10/2024,Medell√edn,82.0,-9999.0,3,1,SÍ,0
ORD-90765,"Oct 15, 2024",Monterrey  ,45.0,77110.7394346099,1,1,SÍ,0
ORD-84038,"Oct 15, 2024",Monterrey  ,33.0,24426.361994162617,4,1,NO,0
ORD-62393,2024-10-15,Monterrey  ,64.0,35550.365339408134,2,0,SÍ,0
ORD-76081,"Oct 15, 2024",Medell√edn,75.0,102808.6472072572,2,1,NO,0
ORD-39430,2024/10/15,Monterrey  ,44.0,84923.27348389088,2,1,SÍ,0
ORD-85532,2024/10/15,Bogot√±,70.0,61440.55259333208,2,1,SÍ,0
ORD-37788,2024-10-15,Medellin,59.0,40460.727705074416,2,0,SÍ,0
ORD-58543,15/10/2024,Bogota,76.0,44149.1057010856,1,0,SÍ,1
ORD-23919,"Oct 15, 2024",CDMX,64.0,33097.23161859677,2,1,NO,0
ORD-79346,2024-10-15,Medellín,51.0,,2,1,SÍ,0
ORD-49974,15/10/2024,Medell√edn,54.0,73096.10460652536,3,1,SÍ,0
ORD-26371,2024-10-15,Medell√edn,23.0,63470.780569801456,2,0,SÍ,0
ORD-55084,15/10/2024,Medellin,24.0,68401.97040855682,1,1,NO,0
ORD-39629,"Oct 15, 2024",Bogotá,42.0,41577.550300943396,1,1,si,0
ORD-61184,2024-10-15,Ciudad de M√©xico,50.0,56390.97437832909,2,0,SÍ,0
ORD-71916,"Oct 15, 2024",CDMX,72.0,39198.90587564664,1,1,NO,0
ORD-83972,2024-10-15,Bogotá,75.0,31817.29843074234,1,1,SÍ,0
ORD-72187,15/10/2024,Ciudad de M√©xico,24.0,91676.5609035544,2,1,SÍ,0
ORD-22984,2024-10-15,Medellín,74.0,53037.68242101857,2,0,NO,1
ORD-43039,2024/10/15,Medell√edn,29.0,62686.358457163515,2,1,SÍ,0
ORD-95431,2024/10/15,Monterrey  ,33.0,70893.85034643752,1,0,NO,0
ORD-93691,2024-10-15,Medellin,60.0,53351.0221558256,2,0,SÍ,0
ORD-68606,2024/10/15,CDMX,24.0,56015.81860062886,1,0,?,0
ORD-20616,"Oct 15, 2024",Medellin,68.0,22834.370576157322,2,1,SÍ,0
ORD-60072,2024/10/15,Bogota,49.0,27597.12428908537,1,0,NO,0
ORD-34574,2024/10/15,Medellín,25.0,26304.631121788832,3,1,no,0
ORD-13430,"Oct 15, 2024",Bogota,89.0,65136.46042051338,2,0,SÍ,0
ORD-22676,"Oct 15, 2024",Ciudad de M√©xico,62.0,51772.26632055163,2,0,SÍ,1
ORD-20816,15/10/2024,Ciudad de M√©xico,76.0,27599.210905860302,2,1,SÍ,0
ORD-42733,"Oct 15, 2024",Bogot√±,21.0,64502.47104088017,2,0,NO,0
ORD-95680,2024-10-15,Ciudad de M√©xico,84.0,63586.41152385265,1,1,SÍ,0
ORD-12050,2024/10/15,Bogotá,46.0,32625.85021751588,2,0,SÍ,1
ORD-43933,15/10/2024,Bogotá,46.0,49304.311384268156,1,0,NO,1
ORD-34951,"Oct 15, 2024",Monterrey  ,45.0,63678.541876511925,3,0,SÍ,0
ORD-42413,2024/10/15,Medell√edn,,28541.116147014414,2,1,NO,0
ORD-44801,2024-10-15,Medellin,21.0,64155.669122398765,1,0,SÍ,1
ORD-65619,2024-10-15,Medell√edn,26.0,57525.59010408904,2,1,SÍ,0
ORD-42913,15/10/2024,Medell√edn,22.0,25020.00736247434,1,1,NO,0
ORD-50600,2024-10-15,Bogotá,73.0,55494.91837495255,1,1,NO,0
ORD-67775,2024/10/15,Medellin,,59141.21466639761,4,1,SÍ,0
ORD-45400,"Oct 15, 2024",Monterrey  ,32.0,34349.971846530025,2,1,SÍ,0
ORD-14494,2024-10-15,Medellín,49.0,36317.908753344775,2,1,SÍ,0
ORD-90688,"Oct 15, 2024",Bogot√±,45.0,24789.501726720253,1,0,SÍ,1
ORD-99431,2024/10/15,Bogotá,39.0,38775.02577190265,1,0,SÍ,0
ORD-84691,2024/10/15,Bogota,34.0,49697.94973907131,4,0,SÍ,0
ORD-53001,"Oct 15, 2024",Bogot√±,,36386.94603264199,1,0,NO,0
ORD-77364,2024/10/15,Medellín,88.0,12877.802543902813,1,0,NO,1
ORD-55028,15/10/2024,Ciudad de M√©xico,74.0,32785.29938408433,2,1,SÍ,0
ORD-47573,2024-10-15,Medell√edn,43.0,39567.69732969995,2,1,SÍ,0
ORD-10806,15/10/2024,CDMX,42.0,70420.9677408063,2,1,SÍ,0
ORD-66638,15/10/2024,Monterrey  ,27.0,64869.12286942326,1,0,NO,0
ORD-39757,15/10/2024,Medell√edn,62.0,70905.52697187505,1,0,no,0
ORD-44636,"Oct 15, 2024",Ciudad de M√©xico,28.0,31524.527575025797,1,1,NO,0
ORD-90097,"Oct 15, 2024",Medellín,70.0,53538.76947698358,3,1,NO,1
ORD-58280,2024/10/15,Bogota,89.0,-10576.162475038342,1,1,si,0
ORD-34262,"Oct 15, 2024",Monterrey  ,85.0,60723.009954524714,2,1,SÍ,0
ORD-90435,2024/10/15,Monterrey  ,45.0,65272.441847519935,2,1,SÍ,0
ORD-72211,"Oct 15, 2024",Medellín,82.0,41209.3708034769,2,1,NO,0
ORD-64842,2024/10/15,Bogot√±,66.0,57385.745293044536,3,0,SÍ,0
ORD-66979,2024-10-15,Medell√edn,64.0,12126.89311574868,1,1,NO,0
ORD-91470,2024/10/15,Bogot√±,69.0,29973.3252400044,1,1,NO,1
ORD-48197,2024-10-15,Bogotá,71.0,69136.23096080689,2,0,NO,0
ORD-51844,2024/10/15,Medellín,77.0,62781.331963489356,1,1,SÍ,0
ORD-74754,"Oct 15, 2024",Bogotá,74.0,39703.63722388081,2,1,NO,0
ORD-44157,"Oct 15, 2024",Bogota,64.0,70284.05793511776,2,1,NO,0
ORD-87129,2024-10-15,Bogot√±,48.0,53457.45291999778,3,0,si,0
ORD-50042,15/10/2024,CDMX,63.0,37394.47590194602,1,1,NO,0
ORD-71665,15/10/2024,Medellín,43.0,45429.31723491765,3,1,N/A,0
ORD-92856,2024/10/15,Medellín,22.0,38614.55771721161,1,1,SÍ,0
ORD-37376,"Oct 15, 2024",Monterrey  ,69.0,20405.601229536802,2,0,SÍ,0
ORD-65554,15/10/2024,Ciudad de M√©xico,71.0,81417.14514755254,2,1,SÍ,0
ORD-24199,"Oct 15, 2024",Bogota,50.0,35799.38916768522,2,1,SÍ,0
ORD-91412,"Oct 15, 2024",Bogot√±,67.0,29190.982142577217,2,0,no,0
ORD-60948,"Oct 15, 2024",Medellín,55.0,11766.291987166027,3,0,N/A,0
ORD-83781,2024/10/15,Medellín,44.0,-15899.196689728167,3,1,SÍ,0
ORD-82750,2024-10-15,CDMX,32.0,67537.42170297468,3,1,SÍ,0
ORD-76262,2024/10/15,Medell√edn,78.0,69840.2171759053,1,0,SÍ,1
ORD-56600,15/10/2024,Bogot√±,38.0,79825.9646148677,3,1,si,0
ORD-86898,2024-10-15,Monterrey  ,63.0,46274.01709574545,2,1,SÍ,0
ORD-72483,15/10/2024,CDMX,86.0,41950.18681766012,1,0,SÍ,0
ORD-28297,2024-10-15,Monterrey  ,23.0,37306.92216742147,1,1,SÍ,0
ORD-40448,2024-10-15,Medellin,55.0,39586.05925404493,1,0,SÍ,0
ORD-36172,2024/10/15,Bogot√±,79.0,77994.75876850467,1,1,no,1
ORD-52874,"Oct 15, 2024",Medellín,79.0,49337.118781776044,2,1,SÍ,0
ORD-17657,"Oct 15, 2024",Medellin,63.0,59451.76990003507,4,1,SÍ,0
ORD-94386,2024-10-15,Monterrey  ,30.0,38949.82920098991,2,0,SÍ,0
ORD-35425,2024/10/15,Monterrey  ,20.0,83021.19765551768,2,0,SÍ,0
ORD-36685,15/10/2024,Bogot√±,23.0,2381.528014131516,4,1,NO,0
ORD-34578,15/10/2024,Ciudad de M√©xico,25.0,19486.895632048858,1,1,SÍ,0
ORD-38831,"Oct 15, 2024",Medell√edn,61.0,59492.76310586395,3,1,SÍ,0
ORD-17906,"Oct 15, 2024",Medellín,50.0,93765.26878077339,2,1,si,0
ORD-71413,15/10/2024,Medellin,67.0,,2,1,SÍ,1
ORD-64028,15/10/2024,Bogota,28.0,-9999.0,1,0,NO,0
ORD-17287,2024/10/15,Ciudad de M√©xico,45.0,75016.5676289586,2,0,SÍ,1
ORD-43660,15/10/2024,Medellín,87.0,58092.46105037249,1,0,SÍ,0
ORD-85758,2024/10/15,Bogota,58.0,82255.3452998561,2,1,NO,0
ORD-70504,"Oct 15, 2024",Medell√edn,33.0,17741.222881391455,1,0,si,1
ORD-69720,15/10/2024,Bogota,85.0,80291.71215027315,3,0,NO,0
ORD-44701,"Oct 15, 2024",Bogota,65.0,11288.563580793212,1,1,SÍ,1
ORD-93300,2024-10-15,Ciudad de M√©xico,73.0,42795.696346128316,1,0,SÍ,0
ORD-27674,2024-10-15,Bogotá,81.0,60319.56882059816,2,1,SÍ,0
ORD-93560,2024-10-15,Ciudad de M√©xico,76.0,54650.33445497735,1,0,NO,1
ORD-33874,15/10/2024,Medellin,79.0,76514.80839955917,2,0,NO,1
ORD-53642,"Oct 15, 2024",Bogotá,28.0,4333.499574769412,4,1,SÍ,0
ORD-75160,15/10/2024,Medell√edn,,53525.186992475916,2,0,NO,0
ORD-27602,"Oct 15, 2024",Ciudad de M√©xico,36.0,79991.05081959868,1,1,NO,0
ORD-98801,2024/10/15,Bogotá,72.0,51482.355676802414,2,1,SÍ,0
ORD-35931,15/10/2024,Monterrey  ,43.0,21441.50800583244,2,0,NO,1
ORD-39192,2024-10-15,Ciudad de M√©xico,23.0,75187.68487066631,2,0,SÍ,0
ORD-56542,2024/10/15,Bogotá,21.0,33792.24324640761,1,1,SÍ,0
ORD-52520,"Oct 15, 2024",Bogot√±,46.0,29391.92469842804,2,0,?,0
ORD-74772,15/10/2024,Medellin,76.0,26246.606177912323,2,0,SÍ,0
ORD-68762,"Oct 15, 2024",Medellín,34.0,45032.87217627594,1,1,SÍ,0
ORD-60106,"Oct 15, 2024",Bogota,60.0,54576.50550932177,1,1,NO,1
ORD-91121,15/10/2024,Bogotá,83.0,18272.498632423012,2,1,?,0
ORD-35559,15/10/2024,Medellín,,23408.853081751397,2,1,N/A,0
ORD-43742,"Oct 15, 2024",Ciudad de M√©xico,25.0,32637.928103444552,3,1,NO,0
ORD-79669,"Oct 15, 2024",Medellín,30.0,26125.28380283399,2,0,SÍ,0
ORD-90199,2024/10/15,Monterrey  ,25.0,50918.955663735745,1,1,no,0
ORD-31754,2024-10-15,CDMX,82.0,59030.53991002202,1,1,NO,1
ORD-13972,"Oct 15, 2024",CDMX,,55596.84525666483,4,0,SÍ,1
ORD-80831,2024-10-15,Medellin,56.0,55633.297218695065,4,1,si,0
ORD-51873,2024/10/15,Bogotá,76.0,91774.79288221528,3,0,SÍ,0
ORD-19903,2024-10-15,Monterrey  ,61.0,60592.089990678876,2,0,SÍ,0
ORD-13020,2024-10-15,Bogota,26.0,69599.10619723117,1,1,si,0
ORD-51755,2024/10/15,Medell√edn,54.0,39634.60625557568,2,1,NO,1
ORD-95956,"Oct 15, 2024",Medellin,53.0,73600.15356653728,2,0,SÍ,0
ORD-96988,2024-10-15,CDMX,45.0,,1,0,SÍ,0
ORD-55648,"Oct 15, 2024",Bogot√±,59.0,60286.20818971476,2,1,NO,0
ORD-19516,"Oct 15, 2024",Medell√edn,60.0,15715.828295440435,1,1,SÍ,0
ORD-12396,15/10/2024,Medell√edn,59.0,54155.85329970304,1,1,SÍ,0
ORD-94082,"Oct 15, 2024",Bogot√±,83.0,25615.49412076656,2,1,NO,0
ORD-29129,"Oct 15, 2024",Ciudad de M√©xico,72.0,73400.89136209768,2,0,si,0
ORD-11591,2024-10-15,Medellín,89.0,71896.9115499696,3,0,NO,0
ORD-21303,"Oct 15, 2024",Medellin,65.0,38334.31531102268,1,1,NO,1
ORD-40561,"Oct 15, 2024",Monterrey  ,39.0,101239.3732156135,1,1,NO,0
ORD-81719,15/10/2024,Medell√edn,44.0,42853.042595163126,1,0,NO,0
ORD-96231,15/10/2024,Medellín,84.0,9699.527483186823,1,0,SÍ,1
ORD-17314,2024-10-15,CDMX,30.0,30522.050740933,1,1,si,0
ORD-29623,2024-10-15,Monterrey  ,62.0,23896.474441053728,2,1,SÍ,1
ORD-77675,15/10/2024,Medellin,27.0,59490.05254465636,2,1,SÍ,1
ORD-75082,15/10/2024,Bogota,26.0,19115.92433318869,2,0,SÍ,0
ORD-93624,2024/10/15,Medell√edn,71.0,36519.64960484387,4,1,NO,0
ORD-43130,"Oct 15, 2024",CDMX,44.0,57863.804263419246,2,1,SÍ,0
ORD-61756,2024-10-15,Medellin,51.0,53466.14736779506,1,1,SÍ,0
ORD-36292,2024-10-15,Bogotá,18.0,49683.904691455515,1,1,NO,0
ORD-96206,"Oct 15, 2024",CDMX,49.0,53150.01297610168,3,1,si,0
ORD-79274,"Oct 15, 2024",Monterrey  ,88.0,40737.497562308636,2,1,NO,0
ORD-12469,2024-10-15,Bogotá,84.0,9906.198608341736,2,1,SÍ,0
ORD-63947,15/10/2024,CDMX,37.0,40079.04448138388,3,1,SÍ,0
ORD-32534,15/10/2024,Bogota,52.0,61718.74460788214,3,1,NO,0
ORD-73620,"Oct 15, 2024",Medellín,34.0,46576.625284764894,3,1,SÍ,0
ORD-58874,2024-10-15,Bogota,35.0,59787.20932826252,2,1,NO,0
ORD-59708,"Oct 15, 2024",Bogota,62.0,35330.424262262866,1,1,SÍ,1
ORD-84553,15/10/2024,Bogot√±,70.0,74858.40199694822,4,1,no,0
ORD-78344,2024/10/15,CDMX,85.0,-13907.946686783347,2,1,SÍ,0
ORD-59138,2024/10/15,Medellín,82.0,53536.01282308387,1,1,SÍ,0
ORD-64302,15/10/2024,Ciudad de M√©xico,18.0,83722.00867803197,2,1,si,0
ORD-57638,"Oct 15, 2024",Bogot√±,75.0,87442.46290103658,2,1,SÍ,0
ORD-88249,2024/10/15,Bogot√±,43.0,44204.34576893812,3,1,SÍ,0
ORD-12719,15/10/2024,Bogota,37.0,16845.046108927898,2,0,si,0
ORD-32890,2024-10-15,Medell√edn,27.0,84161.82105858397,1,1,SÍ,0
ORD-87236,"Oct 15, 2024",Medell√edn,76.0,48703.370829860985,4,0,SÍ,1
ORD-46509,"Oct 15, 2024",Bogotá,58.0,46025.761518252984,2,0,SÍ,0
ORD-52534,2024/10/15,Ciudad de M√©xico,22.0,27678.633978056732,2,1,SÍ,0
ORD-28787,"Oct 15, 2024",Medellín,82.0,18752.812978543563,1,0,SÍ,0
ORD-58845,2024/10/15,Bogot√±,34.0,64096.579223108856,1,0,NO,0
ORD-67932,2024/10/15,CDMX,39.0,,2,0,NO,1
ORD-43062,15/10/2024,Bogota,58.0,,1,0,SÍ,0
